271;97;172;1;land;false;plains;7
272;154;183;1;land;false;hills;7
273;181;242;1;land;false;hills;7
274;158;226;1;land;false;mountain;7
275;137;238;1;land;false;hills;7
276;139;209;1;land;false;hills;7
277;148;242;1;land;false;plains;7
278;177;208;1;land;false;hills;7
279;116;240;1;land;false;hills;7
280;159;243;1;land;true;hills;7
281;110;224;1;land;false;hills;7
282;179;212;1;land;false;desert;7
283;148;228;1;land;false;hills;7
284;144;217;1;land;true;hills;7
285;179;251;1;land;false;hills;7
286;142;204;1;land;true;hills;7
287;144;223;1;land;true;hills;7
288;135;201;1;land;false;plains;7
289;162;227;1;land;false;desert;7
290;107;232;1;land;false;hills;7
291;132;245;1;land;false;hills;7
292;159;129;1;land;true;hills;7
293;188;63;1;land;true;plains;7
294;196;127;1;land;true;hills;7
295;197;65;1;land;false;plains;7
296;180;115;1;land;false;plains;7
297;134;74;1;land;true;hills;7
298;145;110;1;land;false;plains;7
299;139;64;1;land;false;hills;7
300;148;76;1;land;false;hills;7
301;128;90;1;land;false;hills;7
302;164;110;1;land;false;hills;7
303;165;97;1;land;false;hills;7
304;193;241;1;land;false;mountain;7
305;178;232;1;land;false;hills;7
306;149;233;1;land;false;mountain;7
307;185;221;1;land;false;mountain;7
308;176;247;1;land;true;plains;7
309;227;250;1;land;true;plains;7
310;233;100;1;land;false;mountain;7
311;177;125;1;land;false;hills;7
312;78;248;1;land;true;plains;7
313;41;206;1;land;false;plains;7
314;72;183;1;land;true;plains;7
315;80;212;1;land;false;hills;7
316;145;224;1;land;true;mountain;7
317;108;229;1;land;false;hills;7
318;144;241;1;land;false;hills;7
319;130;204;1;land;true;hills;7
320;93;226;1;land;true;hills;7
321;137;195;1;land;true;hills;7
322;89;189;1;land;true;hills;7
323;139;231;1;land;true;forest;7
324;84;226;1;land;false;hills;7
325;111;222;1;land;true;forest;7
326;72;187;1;land;false;hills;7
327;143;197;1;land;true;mountain;7
328;95;81;1;land;false;plains;7
329;115;78;1;land;false;plains;7
330;110;59;1;land;false;plains;7
331;157;98;1;land;false;plains;7
332;118;47;1;land;false;plains;7
333;102;61;1;land;false;plains;7
334;107;118;1;land;false;hills;7
335;111;65;1;land;false;plains;7
336;151;68;1;land;false;plains;7
337;139;85;1;land;false;plains;7
338;141;92;1;land;false;plains;7
339;141;107;1;land;false;plains;7
340;116;52;1;land;false;plains;7
341;117;125;1;land;false;plains;7
342;152;68;1;land;false;plains;7
343;124;120;1;land;false;plains;7
344;121;105;1;land;false;plains;7
345;107;86;1;land;false;hills;7
346;144;58;1;land;false;plains;7
347;86;74;1;land;false;plains;7
348;246;158;1;land;false;hills;7
349;247;177;1;land;true;hills;7
350;208;184;1;land;true;mountain;7
351;237;189;1;land;false;mountain;7
352;242;184;1;land;true;mountain;7
353;208;152;1;land;true;forest;7
354;228;187;1;land;true;mountain;7
355;212;164;1;land;true;hills;7
356;246;195;1;land;true;plains;7
357;216;179;1;land;true;plains;7
358;211;187;1;land;true;hills;7
359;220;159;1;land;false;hills;7
360;243;150;1;land;true;plains;7
361;233;76;1;land;false;plains;7
362;229;53;1;land;false;hills;7
363;235;23;1;land;false;plains;7
364;230;42;1;land;false;plains;7
365;219;65;1;land;false;plains;7
366;231;19;1;land;false;hills;7
367;242;78;1;land;false;plains;7
368;230;82;1;land;false;plains;7
369;224;38;1;land;false;plains;7
370;250;56;1;land;false;plains;7
371;216;30;1;land;false;plains;7
372;241;31;1;land;false;plains;7
373;239;56;1;land;false;plains;7
374;216;39;1;land;false;plains;7
375;237;80;1;land;false;plains;7
376;220;32;1;land;false;hills;7
377;218;44;1;land;false;plains;7
378;121;187;1;land;false;hills;7
379;153;184;1;land;false;mountain;7
380;156;175;1;land;false;mountain;7
381;164;3;1;land;false;hills;7
382;130;18;1;land;false;hills;7
383;161;38;1;land;false;hills;7
384;130;50;1;land;false;hills;7
385;163;183;1;land;false;hills;7
386;172;149;1;land;false;hills;7
387;221;137;1;land;false;hills;7
388;214;132;1;land;false;hills;7
389;230;205;1;land;false;mountain;7
390;32;26;1;land;false;hills;7
391;28;18;1;land;false;hills;7
392;61;19;1;land;false;hills;7
393;8;39;1;land;false;hills;7
394;0;46;1;land;false;hills;7
395;43;56;1;land;false;hills;7
396;43;28;1;land;false;hills;7
397;55;1;1;land;false;hills;7
398;46;47;1;land;false;desert;7
399;49;6;1;land;false;hills;7
400;41;17;1;land;false;mountain;7
401;56;8;1;land;false;hills;7
402;59;31;1;land;false;mountain;7
403;30;33;1;land;false;hills;7
404;48;14;1;land;false;hills;7
405;26;6;1;land;false;hills;7
406;2;61;1;land;false;mountain;7
407;35;52;1;land;false;hills;7
408;7;30;1;land;false;hills;7
409;8;60;1;land;false;desert;7
410;32;3;1;land;false;mountain;7
411;27;169;1;land;false;hills;7
412;26;122;1;land;false;desert;7
413;62;170;1;land;false;mountain;7
414;59;111;1;land;false;hills;7
415;33;115;1;land;false;hills;7
416;64;104;1;land;false;hills;7
417;60;142;1;land;false;hills;7
418;44;175;1;land;false;hills;7
419;74;66;1;land;false;hills;7
420;92;35;1;land;false;hills;7
421;86;16;1;land;false;mountain;7
422;86;11;1;land;false;hills;7
423;96;44;1;land;false;hills;7
424;52;11;1;land;false;hills;7
425;92;51;1;land;false;hills;7
426;32;44;1;land;true;hills;7
427;23;52;1;land;false;hills;7
428;52;7;1;land;true;mountain;7
429;45;68;1;land;true;mountain;7
430;187;138;1;land;false;hills;7
431;194;150;1;land;false;hills;7
432;206;73;1;land;false;hills;7
433;233;75;1;land;false;mountain;7
434;173;140;1;land;false;hills;7
435;216;92;1;land;false;hills;7
436;242;151;1;land;false;hills;7
437;234;133;1;land;true;mountain;7
438;177;126;1;land;false;forest;7
439;200;143;1;land;true;mountain;7
440;217;77;1;land;true;mountain;7
441;203;122;1;land;true;mountain;7
442;231;92;1;land;true;mountain;7
443;223;150;1;land;true;mountain;7
444;242;137;1;land;true;hills;7
445;240;72;1;land;false;hills;7
446;216;110;1;land;true;hills;7
447;220;124;1;land;false;hills;7
448;202;105;1;land;false;mountain;7
449;196;142;1;land;false;mountain;7
450;214;125;1;land;true;mountain;7
451;224;151;1;land;false;hills;7
452;236;163;1;land;false;hills;7
453;218;133;1;land;false;hills;7
454;254;97;1;land;false;plains;7
455;231;147;1;land;false;hills;7
456;209;94;1;land;false;plains;7
457;210;150;1;land;false;hills;7
458;230;115;1;land;false;hills;7
459;246;122;1;land;false;plains;7
460;134;218;1;land;false;plains;7
461;149;198;1;land;true;hills;7
462;106;196;1;land;true;hills;7
463;111;234;1;land;false;hills;7
464;78;188;1;land;false;hills;7
465;99;194;1;land;false;hills;7
466;82;252;1;land;false;hills;7
467;124;230;1;land;false;hills;7
468;124;233;1;land;false;hills;7
469;129;189;1;land;false;plains;7
470;102;244;1;land;true;plains;7
471;138;194;1;land;false;mountain;7
472;136;199;1;land;false;hills;7
473;133;191;1;land;false;plains;7
474;114;250;1;land;false;hills;7
475;101;250;1;land;true;hills;7
476;81;218;1;land;false;plains;7
477;134;253;1;land;false;hills;7
478;105;217;1;land;false;hills;7
479;84;244;1;land;false;hills;7
480;111;232;1;land;false;hills;7
481;103;193;1;land;false;hills;7
482;116;197;1;land;false;hills;7
483;140;100;1;land;false;hills;7
484;94;81;1;land;true;hills;7
485;128;67;1;land;false;mountain;7
486;125;112;1;land;false;hills;7
487;122;120;1;land;true;mountain;7
488;156;205;1;land;false;mountain;7
489;121;248;1;land;false;mountain;7
490;122;224;1;land;false;mountain;7
491;170;230;1;land;false;hills;7
492;127;249;1;land;false;hills;7
493;153;228;1;land;false;mountain;7
494;128;214;1;land;false;mountain;7
495;152;218;1;land;false;plains;7
496;159;83;1;land;false;plains;7
497;156;85;1;land;false;hills;7
498;186;112;1;land;false;forest;7
499;158;71;1;land;false;hills;7
500;11;206;1;land;true;forest;7
501;70;158;1;land;true;mountain;7
502;56;157;1;land;true;forest;7
503;20;193;1;land;false;mountain;7
504;26;178;1;land;true;plains;7
505;26;228;1;land;false;mountain;7
506;69;209;1;land;true;forest;7
507;57;54;1;land;false;plains;7
508;53;76;1;land;false;mountain;7
509;64;26;1;land;true;hills;7
510;3;34;1;land;true;hills;7
511;77;72;1;land;false;plains;7
512;54;28;1;land;false;hills;7
513;60;87;1;land;true;hills;7
514;76;73;1;land;true;hills;7
515;54;72;1;land;false;hills;7
516;35;24;1;land;false;hills;7
517;62;38;1;land;false;plains;7
518;64;27;1;land;true;plains;7
519;72;72;1;land;false;hills;7
520;35;65;1;land;false;hills;7
521;65;39;1;land;false;hills;7
522;40;85;1;land;false;mountain;7
523;74;59;1;land;false;hills;7
524;23;30;1;land;true;hills;7
525;50;83;1;land;false;mountain;7
526;67;85;1;land;false;hills;7
527;12;71;1;land;false;hills;7
528;5;90;1;land;false;plains;7
529;73;20;1;land;false;hills;7
530;14;53;1;land;false;hills;7
531;48;202;1;land;false;hills;7
532;53;241;1;land;false;hills;7
533;36;171;1;land;false;forest;7
534;43;203;1;land;false;hills;7
535;111;187;1;land;false;forest;7
536;93;243;1;land;false;plains;7
537;104;225;1;land;false;hills;7
538;52;240;1;land;false;plains;7
539;107;208;1;land;false;hills;7
540;32;244;1;land;false;hills;7
541;96;226;1;land;false;hills;7
542;111;221;1;land;false;plains;7
543;96;196;1;land;false;forest;7
544;67;209;1;land;false;hills;7
545;58;180;1;land;false;mountain;7
546;65;248;1;land;false;plains;7
547;67;227;1;land;false;forest;7
548;60;72;1;land;false;hills;7
549;104;42;1;land;false;hills;7
550;72;101;1;land;false;plains;7
551;89;105;1;land;false;hills;7
552;38;121;1;land;false;hills;7
553;27;121;1;land;false;plains;7
554;89;126;1;land;false;hills;7
555;39;136;1;land;false;hills;7
556;33;124;1;land;false;hills;7
557;65;111;1;land;false;hills;7
558;63;154;1;land;false;hills;7
559;21;139;1;land;false;plains;7
560;16;133;1;land;false;hills;7
561;83;118;1;land;false;hills;7
562;26;129;1;land;false;hills;7
563;27;119;1;land;false;hills;7
564;53;114;1;land;false;hills;7
565;38;89;1;land;false;hills;7
566;19;129;1;land;false;hills;7
567;41;80;1;land;false;hills;7
568;51;127;1;land;false;plains;7
569;49;158;1;land;false;mountain;7
570;20;117;1;land;false;hills;7
571;13;126;1;land;false;hills;7
572;30;149;1;land;false;hills;7
573;43;112;1;land;false;hills;7
574;35;137;1;land;false;mountain;7
575;71;114;1;land;false;hills;7
576;85;144;1;land;false;mountain;7
577;51;113;1;land;false;plains;7
578;53;202;1;land;false;plains;7
579;95;201;1;land;false;plains;7
580;97;203;1;land;false;plains;7
581;103;238;1;land;false;plains;7
582;45;220;1;land;false;plains;7
583;60;245;1;land;false;hills;7
584;103;249;1;land;false;plains;7
585;33;229;1;land;false;plains;7
586;48;222;1;land;false;plains;7
587;210;41;1;land;false;hills;7
588;211;54;1;land;false;plains;7
589;223;102;1;land;false;desert;7
590;177;116;1;land;false;plains;7
591;151;76;1;land;false;plains;7
592;169;46;1;land;false;plains;7
593;175;40;1;land;false;plains;7
594;153;95;1;land;false;plains;7
595;173;50;1;land;false;forest;7
596;225;102;1;land;false;plains;7
597;196;63;1;land;false;plains;7
598;199;49;1;land;false;plains;7
599;215;109;1;land;false;plains;7
600;198;95;1;land;false;hills;7
601;207;54;1;land;false;plains;7
602;176;96;1;land;false;plains;7
603;173;230;1;land;true;mountain;7
604;192;176;1;land;true;mountain;7
605;212;170;1;land;true;desert;7
606;181;205;1;land;true;mountain;7
607;160;156;1;land;false;mountain;7
608;168;158;1;land;false;mountain;7
609;175;226;1;land;true;mountain;7
610;158;154;1;land;false;mountain;7
611;175;164;1;land;true;mountain;7
612;175;169;1;land;false;hills;7
613;161;205;1;land;true;plains;7
614;231;169;1;land;true;plains;7
615;234;188;1;land;true;plains;7
616;223;159;1;land;true;mountain;7
617;191;225;1;land;false;mountain;7
618;209;168;1;land;false;hills;7
619;210;158;1;land;false;mountain;7
620;219;77;1;land;false;plains;7
621;246;69;1;land;false;hills;7
622;253;96;1;land;false;hills;7
623;219;61;1;land;false;plains;7
624;206;123;1;land;false;plains;7
625;212;64;1;land;false;hills;7
626;227;74;1;land;false;plains;7
627;226;124;1;land;false;plains;7
628;123;16;1;land;true;hills;7
629;103;33;1;land;true;hills;7
630;131;48;1;land;false;plains;7
631;122;15;1;land;true;hills;7
632;147;218;1;land;true;hills;7
633;118;218;1;land;true;hills;7
634;156;176;1;land;true;mountain;7
635;149;170;1;land;true;plains;7
636;191;148;1;land;false;hills;7
637;152;148;1;land;true;hills;7
638;168;141;1;land;true;plains;7
639;175;141;1;land;false;hills;7
640;183;170;1;land;false;mountain;7
641;124;188;1;land;false;plains;7
642;155;151;1;land;false;hills;7
643;108;207;1;land;true;hills;7
644;149;143;1;land;false;mountain;7
645;137;78;1;land;true;forest;7
646;182;49;1;land;true;forest;7
647;162;109;1;land;true;forest;7
648;210;70;1;land;true;hills;7
649;207;60;1;land;true;hills;7
650;202;59;1;land;true;forest;7
651;148;51;1;land;true;hills;7
652;163;62;1;land;true;hills;7
653;205;65;1;land;true;hills;7
654;210;50;1;land;true;forest;7
655;165;47;1;land;false;forest;7
656;206;44;1;land;true;hills;7
657;165;101;1;land;true;hills;7
658;53;45;1;land;false;plains;7
659;64;71;1;land;false;plains;7
660;71;46;1;land;false;plains;7
661;106;41;1;land;false;plains;7
662;101;44;1;land;false;plains;7
663;75;29;1;land;false;hills;7
664;91;21;1;land;false;plains;7
665;68;59;1;land;false;plains;7
666;58;13;1;land;false;hills;7
667;60;40;1;land;false;plains;7
668;106;40;1;land;false;plains;7
669;107;29;1;land;false;plains;7
670;104;8;1;land;false;desert;7
671;80;172;1;land;false;forest;7
672;72;132;1;land;false;forest;7
673;99;128;1;land;false;hills;7
674;132;185;1;land;false;forest;7
675;116;172;1;land;false;forest;7
676;115;153;1;land;false;hills;7
677;89;185;1;land;false;plains;7
678;215;29;1;land;false;hills;7
679;242;39;1;land;false;mountain;7
680;242;21;1;land;false;mountain;7
681;191;26;1;land;true;mountain;7
682;190;34;1;land;false;hills;7
683;226;20;1;land;true;mountain;7
684;203;39;1;land;true;hills;7
685;200;35;1;land;false;hills;7
686;239;29;1;land;false;mountain;7
687;229;0;1;land;false;hills;7
688;243;2;1;land;false;hills;7
689;192;9;1;land;false;mountain;7
690;233;43;1;land;false;hills;7
691;242;22;1;land;false;mountain;7
692;242;8;1;land;false;hills;7
693;197;38;1;land;true;plains;7
694;189;21;1;land;false;hills;7
695;224;7;1;land;false;mountain;7
696;194;21;1;land;false;mountain;7
697;246;7;1;land;false;hills;7
698;223;31;1;land;false;hills;7
699;196;24;1;land;true;plains;7
700;252;25;1;land;false;mountain;7
701;207;35;1;land;false;hills;7
702;186;8;1;land;false;mountain;7
703;246;33;1;land;false;mountain;7
704;235;2;1;land;false;mountain;7
705;205;13;1;land;false;mountain;7
706;219;129;1;land;true;plains;7
707;228;94;1;land;false;mountain;7
708;201;140;1;land;true;mountain;7
709;212;152;1;land;true;mountain;7
710;249;135;1;land;false;mountain;7
711;219;88;1;land;false;hills;7
712;3;116;1;land;false;hills;7
713;33;94;1;land;false;hills;7
714;57;161;1;land;false;hills;7
715;47;129;1;land;false;hills;7
716;144;132;1;land;false;hills;7
717;191;82;1;land;false;plains;7
718;142;105;1;land;false;hills;7
719;163;89;1;land;false;hills;7
720;134;113;1;land;false;hills;7
721;142;121;1;land;false;hills;7
722;126;109;1;land;false;hills;7
723;130;62;1;land;false;hills;7
724;186;123;1;land;false;hills;7
725;116;81;1;land;false;mountain;7
726;170;94;1;land;false;hills;7
727;183;122;1;land;false;hills;7
728;123;82;1;land;false;hills;7
729;150;71;1;land;false;plains;7
730;154;68;1;land;false;hills;7
731;151;73;1;land;false;hills;7
732;165;81;1;land;false;hills;7
733;117;109;1;land;false;hills;7
734;177;218;1;land;false;hills;7
735;153;223;1;land;false;hills;7
736;177;215;1;land;false;hills;7
737;157;236;1;land;false;hills;7
738;222;227;1;land;false;hills;7
739;157;220;1;land;false;hills;7
740;202;225;1;land;false;plains;7
741;211;244;1;land;false;plains;7
742;152;212;1;land;false;plains;7
743;221;253;1;land;true;hills;7
744;188;236;1;land;true;plains;7
745;148;216;1;land;false;plains;7
746;198;217;1;land;false;hills;7
747;191;249;1;land;false;hills;7
748;162;211;1;land;true;hills;7
749;189;233;1;land;false;plains;7
750;211;241;1;land;false;plains;7
751;204;208;1;land;false;plains;7
752;201;231;1;land;false;plains;7
753;204;207;1;land;false;plains;7
754;171;234;1;land;false;plains;7
755;176;132;1;land;false;hills;7
756;182;129;1;land;false;hills;7
757;175;96;1;land;false;plains;7
758;227;97;1;land;false;forest;7
759;183;109;1;land;false;hills;7
760;227;83;1;land;false;forest;7
761;203;73;1;land;false;hills;7
762;204;84;1;land;false;forest;7
763;239;18;1;land;true;hills;7
764;220;57;1;land;true;hills;7
765;220;6;1;land;false;mountain;7
766;178;41;1;land;false;hills;7
767;197;35;1;land;false;mountain;7
768;213;44;1;land;false;mountain;7
769;195;27;1;land;false;mountain;7
770;193;0;1;land;false;hills;7
771;201;2;1;land;true;hills;7
772;207;12;1;land;false;hills;7
773;233;48;1;land;false;mountain;7
774;248;22;1;land;false;mountain;7
775;205;32;1;land;true;hills;7
776;238;51;1;land;false;mountain;7
777;177;20;1;land;false;hills;7
778;248;170;1;land;false;hills;7
779;231;189;1;land;false;hills;7
780;236;159;1;land;false;hills;7
781;252;210;1;land;false;hills;7
782;254;153;1;land;false;hills;7
783;215;221;1;land;false;hills;7
784;210;190;1;land;false;hills;7
785;217;151;1;land;false;hills;7
786;207;193;1;land;false;hills;7
787;250;154;1;land;false;hills;7
788;36;39;1;land;false;plains;7
789;23;16;1;land;false;plains;7
790;31;25;1;land;false;plains;7
791;41;75;1;land;false;hills;7
792;16;71;1;land;false;plains;7
793;5;54;1;land;false;plains;7
794;33;43;1;land;false;plains;7
795;39;18;1;land;false;plains;7
796;3;10;1;land;false;plains;7
797;14;61;1;land;false;plains;7
798;19;35;1;land;false;plains;7
799;39;74;1;land;false;plains;7
800;24;10;1;land;false;hills;7
801;25;59;1;land;false;hills;7
802;26;36;1;land;false;plains;7
803;27;58;1;land;false;plains;7
804;167;5;1;land;true;hills;7
805;105;18;1;land;true;plains;7
806;171;5;1;land;true;plains;7
807;112;8;1;land;true;plains;7
808;150;7;1;land;false;hills;7
809;125;23;1;land;true;mountain;7
810;117;27;1;land;false;mountain;7
811;135;21;1;land;true;plains;7
812;105;15;1;land;true;hills;7
813;116;33;1;land;true;plains;7
814;154;13;1;land;true;plains;7
815;121;30;1;land;true;plains;7
